month,day,land_atmosphere,sea_atmosphere,precipitation,temperature,humidity,wind_speed,wind_direction,snow_falling,melted_snow,snow_depth
1,1,994.4,1000.1,0.0,-7.9,75,2.9,315.0,0,0,35
1,2,998.5,1004.3,0.0,-12.7,72,2.7,225.0,0,0,35
1,3,1000.6,1006.3,0.0,-11.4,72,5.5,315.0,0,1,34
1,4,1005.0,1010.8,0.0,-9.7,70,2.8,225.0,0,0,34
1,5,1011.0,1016.8,0.0,-11.4,72,2.7,225.0,0,0,34
1,6,993.5,999.1,6.0,-6.4,83,7.4,315.0,6,-6,40
1,7,980.5,985.9,0.5,-4.0,52,9.9,292.5,0,0,40
1,8,990.7,996.1,0.0,1.0,66,10.4,292.5,0,1,39
1,9,997.3,1002.8,0.0,0.2,62,9.3,292.5,0,0,39
1,10,994.4,999.9,0.0,-0.9,56,9.0,292.5,0,1,38
1,11,997.0,1002.4,0.0,-0.5,61,7.3,292.5,0,1,37
1,12,1006.7,1012.3,0.0,-3.1,70,8.4,292.5,0,0,37
1,13,1015.5,1021.2,0.0,-4.2,67,9.1,315.0,0,0,37
1,14,1015.7,1021.3,0.0,-2.1,62,6.7,315.0,0,1,36
1,15,1012.1,1017.7,0.0,-4.7,79,2.6,225.0,0,0,36
1,16,1006.5,1012.1,0.0,-4.5,74,3.0,22.5,0,0,36
1,17,993.3,998.9,5.0,-5.3,72,9.2,292.5,6,-6,42
1,18,1003.2,1008.8,0.0,-6.6,52,11.4,292.5,0,2,40
1,19,1004.6,1010.3,0.0,-10.9,70,2.5,225.0,0,3,37
1,20,1009.4,1015.1,0.0,-6.7,64,8.6,292.5,0,0,37
1,21,1020.3,1026.1,0.0,-6.4,68,5.8,292.5,0,0,37
1,22,1014.6,1020.3,4.0,-5.4,81,2.0,225.0,5,-5,42
1,23,998.1,1003.6,5.0,-0.1,79,7.3,0.0,8,-8,50
1,24,1010.9,1016.4,0.0,-2.4,58,8.1,292.5,0,5,45
1,25,1022.9,1028.6,0.0,-9.1,70,2.9,22.5,0,1,44
1,26,1020.3,1026.0,0.0,-6.3,77,2.6,202.5,0,1,43
1,27,1002.1,1007.6,0.0,-1.5,82,9.3,315.0,0,0,43
1,28,1007.1,1012.7,0.0,-6.3,49,8.9,315.0,0,1,42
1,29,1017.2,1023.0,0.0,-8.8,57,5.6,292.5,0,1,41
1,30,1017.1,1022.8,0.0,-5.8,65,2.3,157.5,0,0,41
1,31,1004.8,1010.3,4.5,-2.0,75,7.4,0.0,5,-5,46
2,1,1003.9,1009.4,0.0,-2.9,57,10.5,292.5,0,1,45
2,2,1008.7,1014.3,0.0,-3.4,51,10.6,292.5,0,4,41
2,3,1015.5,1021.2,0.0,-7.9,59,5.3,315.0,0,1,40
2,4,1015.6,1021.4,0.0,-13.7,68,2.7,225.0,0,0,40
2,5,1013.0,1018.8,0.0,-11.8,63,2.7,202.5,0,0,40
2,6,1010.7,1016.4,0.0,-8.8,69,2.8,202.5,0,0,40
2,7,1014.7,1020.4,0.0,-6.8,67,2.7,202.5,0,0,40
2,8,1005.3,1010.9,12.5,-2.5,87,3.0,135.0,14,-14,54
2,9,993.7,999.2,0.0,-3.7,67,6.7,292.5,0,0,54
2,10,996.7,1002.4,0.5,-8.9,78,3.7,225.0,1,0,54
2,11,1003.8,1009.5,0.0,-10.1,73,2.7,202.5,0,1,53
2,12,1000.8,1006.5,0.0,-8.4,80,2.6,202.5,0,1,52
2,13,993.0,998.6,8.0,-5.2,91,4.8,0.0,10,-9,61
2,14,993.5,999.0,0.5,-1.6,65,8.9,292.5,0,0,61
2,15,994.4,999.9,0.0,-0.3,62,13.3,292.5,0,5,56
2,16,1003.1,1008.6,0.0,1.1,66,10.7,292.5,0,10,46
2,17,1011.6,1017.1,0.0,-0.9,78,3.0,135.0,0,3,43
2,18,1011.0,1016.5,0.0,0.4,73,2.1,90.0,0,1,42
2,19,1011.2,1016.7,0.0,0.1,72,3.5,45.0,0,0,42
2,20,1017.8,1023.4,0.0,-1.1,65,3.3,22.5,0,0,42
2,21,1022.9,1028.6,0.0,-4.0,76,2.0,180.0,0,0,42
2,22,1018.0,1023.6,0.0,-1.6,79,2.4,157.5,1,0,42
2,23,1000.3,1005.8,4.0,2.2,73,3.8,315.0,6,-6,48
2,24,1000.9,1006.4,0.0,1.3,59,7.3,292.5,0,6,42
2,25,1011.4,1016.9,0.0,-0.5,61,4.0,292.5,0,3,39
2,26,1014.9,1020.5,3.0,-2.6,86,2.7,112.5,4,-3,42
2,27,993.6,999.0,31.0,0.5,84,7.6,0.0,28,-28,70
2,28,1012.7,1018.2,0.0,-0.6,58,9.8,292.5,0,9,61
3,1,1013.5,1019.1,6.0,-5.1,82,2.5,315.0,8,-4,65
3,2,993.6,999.0,18.0,0.7,78,12.1,292.5,10,-10,75
3,3,1010.6,1016.1,0.0,0.9,58,7.6,292.5,0,4,71
3,4,1002.3,1007.8,11.5,-1.3,89,3.8,315.0,12,-9,80
3,5,1005.1,1010.6,0.0,-0.6,69,5.2,337.5,0,2,78
3,6,1021.0,1026.6,0.0,-2.9,79,3.4,157.5,0,5,73
3,7,1022.4,1028.0,0.5,0.5,86,5.1,135.0,1,1,72
3,8,1022.2,1027.7,0.0,2.0,88,2.3,90.0,0,3,69
3,9,1018.4,1023.9,4.5,2.0,90,2.1,22.5,0,5,64
3,10,987.1,992.5,84.5,1.8,93,7.6,112.5,21,-13,77
3,11,981.2,986.6,0.0,-0.2,76,7.1,202.5,0,3,74
3,12,991.5,996.9,0.0,0.6,57,7.7,247.5,0,4,70
3,13,1000.9,1006.4,0.0,0.5,69,6.5,292.5,0,1,69
3,14,1010.7,1016.2,0.0,0.3,66,7.6,292.5,0,3,66
3,15,1015.7,1021.2,0.0,0.7,62,3.4,315.0,0,2,64
3,16,1015.5,1021.0,0.0,2.1,66,2.6,202.5,0,2,62
3,17,1009.2,1014.7,0.0,3.5,69,5.2,337.5,0,3,59
3,18,1012.1,1017.5,0.0,5.6,53,8.3,292.5,0,3,56
3,19,1011.5,1017.0,0.0,2.2,77,2.0,225.0,0,3,53
3,20,1010.1,1015.6,0.0,1.5,93,2.7,135.0,0,3,50
3,21,1009.1,1014.6,0.0,1.5,84,3.2,112.5,0,1,49
3,22,1006.7,1012.2,0.0,0.9,88,2.6,135.0,0,2,47
3,23,1002.3,1007.8,1.0,0.8,74,7.7,225.0,2,-1,48
3,24,1000.5,1005.9,0.5,-0.9,67,6.7,22.5,2,2,46
3,25,1012.4,1017.9,0.0,1.7,56,8.8,292.5,0,1,45
3,26,1015.3,1020.8,0.0,2.6,56,5.7,292.5,0,4,41
3,27,1003.8,1009.1,0.0,7.7,51,7.2,292.5,0,4,37
3,28,1005.7,1011.0,0.0,9.6,51,5.0,292.5,0,6,31
3,29,1005.1,1010.5,0.0,7.2,58,2.9,247.5,0,6,25
3,30,1011.5,1016.9,0.0,5.0,73,4.1,202.5,0,6,19
3,31,1007.4,1012.8,0.0,5.8,74,4.0,337.5,0,10,9
4,1,1008.7,1014.1,0.0,4.7,72,4.9,22.5,0,9,0
4,2,1009.4,1014.8,0.0,6.5,56,7.4,315.0,0,0,0
4,3,995.5,1000.8,14.0,5.0,81,12.9,292.5,0,0,0
4,4,1013.9,1019.3,0.0,7.2,56,10.5,315.0,0,0,0
4,5,1019.0,1024.5,5.5,2.8,81,4.2,135.0,0,0,0
4,6,1003.8,1009.1,2.0,7.7,69,8.8,337.5,0,0,0
4,7,1010.3,1015.8,0.0,3.8,45,10.3,315.0,0,0,0
4,8,1019.9,1025.4,0.0,2.4,48,6.9,292.5,0,0,0
4,9,1025.0,1030.5,0.0,2.3,59,5.4,135.0,0,0,0
4,10,1024.5,1030.0,0.0,3.3,76,5.5,180.0,0,0,0
4,11,1021.4,1026.9,2.0,4.9,91,2.8,112.5,0,0,0
4,12,1022.2,1027.7,0.0,7.3,67,6.9,292.5,0,0,0
4,13,1021.6,1027.1,0.0,4.5,72,5.0,202.5,0,0,0
4,14,1007.9,1013.2,0.0,7.1,82,3.8,67.5,0,0,0
4,15,1000.9,1006.2,39.5,7.4,94,9.0,0.0,0,0,0
4,16,1003.3,1008.7,1.0,5.3,79,5.5,67.5,0,0,0
4,17,1010.3,1015.8,1.5,3.2,88,4.0,135.0,0,0,0
4,18,1003.9,1009.3,0.5,6.1,73,8.3,292.5,0,0,0
4,19,1007.2,1012.5,0.0,8.4,57,9.2,315.0,0,0,0
4,20,1008.1,1013.6,8.5,3.8,87,3.8,135.0,0,0,0
4,21,997.0,1002.2,0.0,8.9,63,13.8,292.5,0,0,0
4,22,1007.3,1012.6,0.0,11.6,50,7.5,270.0,0,0,0
4,23,1014.3,1019.6,0.0,10.9,59,5.7,135.0,0,0,0
4,24,1008.5,1013.8,1.0,8.8,72,9.9,225.0,0,0,0
4,25,1007.5,1012.8,0.0,9.8,54,9.4,270.0,0,0,0
4,26,1005.1,1010.4,0.0,13.0,42,6.6,225.0,0,0,0
4,27,1002.5,1007.6,0.0,18.8,40,6.1,315.0,0,0,0
4,28,1012.1,1017.4,0.0,12.1,60,5.4,135.0,0,0,0
4,29,1012.1,1017.5,0.0,9.2,72,4.8,67.5,0,0,0
4,30,1006.9,1012.2,0.0,11.1,71,4.1,67.5,0,0,0
5,1,1004.1,1009.3,0.0,16.7,44,9.4,315.0,0,0,0
5,2,1012.3,1017.6,0.0,11.3,57,4.4,135.0,0,0,0
5,3,1008.5,1013.8,0.0,10.4,81,3.5,157.5,0,0,0
5,4,1000.1,1005.4,0.0,11.0,90,4.1,135.0,0,0,0
5,5,995.7,1000.8,3.0,14.8,47,8.9,315.0,0,0,0
5,6,1001.7,1006.9,0.0,14.9,43,8.0,225.0,0,0,0
5,7,1003.4,1008.5,0.0,15.3,30,6.4,337.5,0,0,0
5,8,1004.0,1009.2,0.0,13.0,42,7.3,247.5,0,0,0
5,9,1003.8,1009.0,0.0,12.4,49,9.5,337.5,0,0,0
5,10,1003.6,1008.9,0.0,10.5,63,6.7,292.5,0,0,0
5,11,1008.3,1013.5,0.0,15.8,35,9.2,292.5,0,0,0
5,12,1003.8,1009.0,0.5,14.8,42,5.4,315.0,0,0,0
5,13,992.0,997.2,6.0,14.2,67,8.7,292.5,0,0,0
5,14,1001.0,1006.2,2.0,11.8,68,7.9,315.0,0,0,0
5,15,1010.1,1015.5,3.5,6.4,74,3.8,225.0,0,0,0
5,16,995.6,1000.8,4.0,12.6,65,8.6,315.0,0,0,0
5,17,996.3,1001.5,0.0,11.4,57,10.2,292.5,0,0,0
5,18,1006.4,1011.7,0.0,13.5,53,5.4,112.5,0,0,0
5,19,1004.1,1009.4,8.5,8.0,93,2.3,180.0,0,0,0
5,20,994.5,999.6,5.0,13.0,77,5.6,180.0,0,0,0
5,21,994.4,999.6,0.0,12.5,64,9.1,292.5,0,0,0
5,22,998.9,1004.0,0.0,14.3,67,5.2,247.5,0,0,0
5,23,997.5,1002.6,0.0,17.1,56,8.0,292.5,0,0,0
5,24,998.3,1003.5,0.0,15.8,48,10.8,315.0,0,0,0
5,25,1007.8,1013.1,0.0,11.4,63,4.3,180.0,0,0,0
5,26,1001.9,1007.1,1.0,13.7,74,3.5,22.5,0,0,0
5,27,1005.7,1010.9,0.5,14.9,61,3.9,135.0,0,0,0
5,28,1009.1,1014.4,0.0,15.1,68,4.3,135.0,0,0,0
5,29,1005.2,1010.3,0.0,16.8,77,3.6,67.5,0,0,0
5,30,998.7,1003.8,0.0,16.1,88,4.8,45.0,0,0,0
5,31,991.8,996.8,1.0,18.1,61,9.7,292.5,0,0,0
6,1,1001.2,1006.3,0.0,20.0,40,6.0,292.5,0,0,0
6,2,1001.2,1006.3,0.0,20.3,47,6.5,315.0,0,0,0
6,3,997.6,1002.7,28.0,14.9,75,4.0,157.5,0,0,0
6,4,988.2,993.3,0.0,15.3,67,8.4,315.0,0,0,0
6,5,998.1,1003.3,0.0,13.1,56,11.8,292.5,0,0,0
6,6,1005.4,1010.7,0.0,10.8,64,4.0,67.5,0,0,0
6,7,1011.5,1016.8,0.0,12.8,62,7.1,337.5,0,0,0
6,8,1012.9,1018.1,0.0,13.8,76,3.8,67.5,0,0,0
6,9,1006.5,1011.7,15.5,13.4,93,4.9,157.5,0,0,0
6,10,998.5,1003.7,7.5,15.5,77,7.2,315.0,0,0,0
6,11,1003.8,1009.0,0.0,15.2,73,7.1,337.5,0,0,0
6,12,1004.7,1009.9,0.0,15.5,73,4.5,202.5,0,0,0
6,13,1003.6,1008.8,0.0,14.0,90,2.0,67.5,0,0,0
6,14,1002.3,1007.4,0.0,19.2,74,4.6,180.0,0,0,0
6,15,1002.0,1007.1,0.0,18.5,77,3.5,135.0,0,0,0
6,16,1003.6,1008.7,0.0,17.3,82,3.7,135.0,0,0,0
6,17,1007.1,1012.3,0.0,16.7,87,2.8,135.0,0,0,0
6,18,1010.9,1016.1,0.0,17.4,79,3.3,135.0,0,0,0
6,19,1007.1,1012.3,0.0,16.8,78,3.4,112.5,0,0,0
6,20,1002.4,1007.6,0.0,18.6,71,5.4,67.5,0,0,0
6,21,1005.7,1010.8,0.0,18.0,71,3.8,202.5,0,0,0
6,22,1005.1,1010.2,0.0,20.0,69,5.6,337.5,0,0,0
6,23,1008.4,1013.7,2.5,13.5,92,2.7,135.0,0,0,0
6,24,1008.2,1013.5,0.0,12.3,90,2.9,135.0,0,0,0
6,25,1005.9,1011.2,0.0,13.7,90,2.9,157.5,0,0,0
6,26,1004.7,1009.9,3.5,14.7,92,3.0,135.0,0,0,0
6,27,1007.4,1012.7,0.0,10.6,86,2.4,135.0,0,0,0
6,28,1004.1,1009.3,0.5,11.5,76,3.0,135.0,0,0,0
6,29,1003.2,1008.4,0.0,13.3,77,3.6,135.0,0,0,0
6,30,1000.1,1005.3,1.0,12.9,92,2.2,22.5,0,0,0
7,1,993.5,998.7,1.5,15.1,96,2.1,135.0,0,0,0
7,2,993.1,998.1,3.0,18.9,79,3.5,0.0,0,0,0
7,3,998.5,1003.6,0.0,20.6,66,7.1,337.5,0,0,0
7,4,1003.6,1008.8,0.0,17.0,79,3.5,135.0,0,0,0
7,5,1006.8,1012.0,0.0,16.0,85,4.1,112.5,0,0,0
7,6,1007.2,1012.3,0.0,16.7,81,3.3,135.0,0,0,0
7,7,1002.1,1007.2,0.0,17.5,70,9.6,315.0,0,0,0
7,8,1011.1,1016.3,0.0,14.8,68,3.9,135.0,0,0,0
7,9,1010.9,1016.1,0.0,17.2,73,3.8,135.0,0,0,0
7,10,1006.5,1011.6,0.0,20.3,62,3.3,112.5,0,0,0
7,11,1002.7,1007.7,0.0,23.6,53,3.1,157.5,0,0,0
7,12,1000.2,1005.1,0.0,26.8,54,5.7,315.0,0,0,0
7,13,1000.0,1005.0,0.5,21.3,79,2.3,157.5,0,0,0
7,14,994.5,999.4,0.0,24.8,65,8.8,225.0,0,0,0
7,15,999.5,1004.5,0.0,22.7,55,9.6,337.5,0,0,0
7,16,1006.2,1011.4,0.0,16.6,69,3.1,112.5,0,0,0
7,17,1005.3,1010.4,0.0,20.2,64,4.0,135.0,0,0,0
7,18,1004.0,1009.0,6.0,20.4,71,2.5,0.0,0,0,0
7,19,1006.0,1011.0,5.0,21.9,76,2.7,157.5,0,0,0
7,20,1007.6,1012.7,0.0,22.2,74,3.1,90.0,0,0,0
7,21,1007.4,1012.5,2.5,19.7,91,2.8,67.5,0,0,0
7,22,1002.9,1008.0,3.0,22.1,93,2.4,22.5,0,0,0
7,23,1001.7,1006.7,25.5,23.3,96,1.9,67.5,0,0,0
7,24,1002.8,1007.8,0.0,23.4,88,3.1,135.0,0,0,0
7,25,1002.9,1008.0,2.0,21.2,95,2.8,67.5,0,0,0
7,26,1004.3,1009.4,9.5,19.7,98,2.3,135.0,0,0,0
7,27,1002.3,1007.3,0.0,21.8,88,3.7,135.0,0,0,0
7,28,1002.6,1007.6,0.0,21.5,89,3.0,157.5,0,0,0
7,29,1002.6,1007.7,0.0,22.9,86,2.7,90.0,0,0,0
7,30,1003.0,1008.0,0.5,23.9,86,2.2,337.5,0,0,0
7,31,1000.7,1005.6,0.0,25.7,80,2.9,22.5,0,0,0
8,1,1002.0,1007.0,0.0,25.3,78,5.5,0.0,0,0,0
8,2,1007.1,1012.1,0.0,23.4,78,3.7,135.0,0,0,0
8,3,1006.3,1011.3,0.0,22.8,79,3.2,135.0,0,0,0
8,4,1003.4,1008.4,0.0,23.1,84,2.6,135.0,0,0,0
8,5,999.5,1004.4,0.0,28.7,63,7.4,292.5,0,0,0
8,6,1007.2,1012.3,19.5,22.2,90,2.6,135.0,0,0,0
8,7,1015.3,1020.5,0.5,17.3,88,2.8,135.0,0,0,0
8,8,1013.8,1019.0,0.0,17.8,85,2.5,180.0,0,0,0
8,9,1008.5,1013.6,0.0,20.6,87,2.9,67.5,0,0,0
8,10,1005.2,1010.2,0.5,21.7,94,2.4,67.5,0,0,0
8,11,1003.1,1008.1,42.5,22.3,93,10.6,292.5,0,0,0
8,12,1002.5,1007.6,1.0,21.5,91,2.7,22.5,0,0,0
8,13,1002.9,1008.0,0.5,21.1,88,3.3,135.0,0,0,0
8,14,1005.3,1010.4,0.0,20.1,85,3.2,135.0,0,0,0
8,15,1005.7,1010.8,0.0,19.4,81,3.0,180.0,0,0,0
8,16,1007.2,1012.3,9.0,20.6,82,2.5,67.5,0,0,0
8,17,1009.6,1014.7,0.5,19.6,90,2.6,135.0,0,0,0
8,18,1008.4,1013.6,26.5,15.5,97,2.6,22.5,0,0,0
8,19,1004.4,1009.5,12.5,19.2,78,6.9,292.5,0,0,0
8,20,1003.9,1008.9,0.0,20.6,69,8.1,292.5,0,0,0
8,21,1003.0,1008.0,0.0,21.6,73,3.3,180.0,0,0,0
8,22,1003.6,1008.7,3.5,19.5,87,2.7,45.0,0,0,0
8,23,1006.7,1011.8,0.0,18.7,76,3.4,45.0,0,0,0
8,24,1009.9,1015.0,0.0,17.7,71,4.6,67.5,0,0,0
8,25,1010.4,1015.6,0.0,17.3,65,3.9,0.0,0,0,0
8,26,1009.4,1014.6,0.0,16.8,79,2.5,135.0,0,0,0
8,27,1010.6,1015.8,0.0,18.9,68,2.9,135.0,0,0,0
8,28,1013.5,1018.7,0.5,15.8,76,2.0,90.0,0,0,0
8,29,1011.7,1016.9,0.0,16.9,77,2.8,180.0,0,0,0
8,30,1011.1,1016.2,0.0,18.5,78,2.9,135.0,0,0,0
8,31,1010.3,1015.4,0.0,19.9,80,2.7,112.5,0,0,0
9,1,1009.6,1014.7,0.0,21.1,73,3.7,180.0,0,0,0
9,2,1003.0,1008.1,38.5,18.9,94,5.3,315.0,0,0,0
9,3,1002.0,1007.0,0.0,23.5,65,8.1,292.5,0,0,0
9,4,998.4,1003.5,3.0,19.8,85,4.9,315.0,0,0,0
9,5,1004.2,1009.3,0.0,19.2,60,5.8,292.5,0,0,0
9,6,1009.0,1014.2,5.0,15.2,80,2.4,0.0,0,0,0
9,7,1008.7,1013.9,0.5,17.4,84,3.0,135.0,0,0,0
9,8,1015.6,1020.8,0.0,17.0,83,2.3,157.5,0,0,0
9,9,1020.7,1026.0,0.0,15.9,87,2.7,180.0,0,0,0
9,10,1016.1,1021.3,13.0,14.3,95,2.4,0.0,0,0,0
9,11,1002.6,1007.8,5.0,16.3,94,2.7,292.5,0,0,0
9,12,999.2,1004.3,0.0,20.0,75,4.2,247.5,0,0,0
9,13,1006.4,1011.5,9.5,17.3,92,3.0,315.0,0,0,0
9,14,1015.4,1020.6,0.5,16.7,78,3.6,202.5,0,0,0
9,15,1016.5,1021.8,0.0,15.1,76,4.1,337.5,0,0,0
9,16,1013.7,1018.9,0.0,16.6,67,5.8,292.5,0,0,0
9,17,1015.2,1020.4,0.0,16.9,71,3.2,67.5,0,0,0
9,18,1016.0,1021.2,7.5,14.8,87,2.7,135.0,0,0,0
9,19,1006.9,1012.1,28.0,13.8,98,2.7,292.5,0,0,0
9,20,1001.8,1006.9,0.0,18.8,75,7.1,292.5,0,0,0
9,21,1007.9,1013.1,0.0,17.3,75,3.7,202.5,0,0,0
9,22,1009.9,1015.0,0.0,18.9,65,6.8,292.5,0,0,0
9,23,1011.9,1017.0,0.0,17.1,70,2.8,90.0,0,0,0
9,24,1010.6,1015.9,0.0,14.0,91,2.7,90.0,0,0,0
9,25,1008.1,1013.3,0.0,14.3,90,2.5,180.0,0,0,0
9,26,1007.5,1012.7,0.0,15.3,90,2.7,157.5,0,0,0
9,27,1006.1,1011.3,5.0,15.6,93,1.8,202.5,0,0,0
9,28,1005.4,1010.6,5.5,13.2,83,8.4,337.5,0,0,0
9,29,1006.5,1011.7,0.0,12.4,67,7.1,292.5,0,0,0
9,30,1009.7,1015.0,0.0,13.4,55,9.0,292.5,0,0,0
10,1,1004.3,1009.5,0.0,13.6,71,7.1,157.5,0,0,0
10,2,985.1,990.2,2.0,17.0,51,12.3,225.0,0,0,0
10,3,1000.7,1005.8,1.0,14.8,52,7.5,225.0,0,0,0
10,4,1012.1,1017.4,0.0,11.4,60,6.8,292.5,0,0,0
10,5,1017.4,1022.8,0.0,10.2,72,3.5,292.5,0,0,0
10,6,1018.4,1023.8,0.0,10.1,75,3.1,135.0,0,0,0
10,7,1015.4,1020.7,0.0,11.5,66,5.3,22.5,0,0,0
10,8,986.9,992.0,43.0,10.1,76,9.4,292.5,0,0,0
10,9,985.3,990.4,0.0,13.2,60,10.8,270.0,0,0,0
10,10,1001.8,1007.1,0.0,13.6,61,7.6,225.0,0,0,0
10,11,1002.0,1007.3,2.5,8.7,87,5.5,225.0,0,0,0
10,12,999.9,1005.1,0.0,13.5,51,8.6,292.5,0,0,0
10,13,999.9,1005.1,0.5,9.3,67,7.6,292.5,0,0,0
10,14,1007.0,1012.4,0.0,8.1,58,8.6,315.0,0,0,0
10,15,1011.8,1017.2,0.0,8.1,63,7.4,270.0,0,0,0
10,16,1013.4,1018.8,0.0,8.0,74,2.6,202.5,0,0,0
10,17,1013.3,1018.6,0.0,9.8,74,2.8,202.5,0,0,0
10,18,1007.6,1012.9,0.0,11.3,74,8.8,315.0,0,0,0
10,19,1012.5,1017.9,0.0,9.2,50,7.4,315.0,0,0,0
10,20,1006.4,1011.7,0.0,7.7,68,9.7,315.0,0,0,0
10,21,1013.8,1019.2,0.5,8.9,54,5.5,292.5,0,0,0
10,22,1013.5,1018.9,0.0,8.5,49,5.7,315.0,0,0,0
10,23,1012.3,1017.7,0.0,7.3,59,4.7,315.0,0,0,0
10,24,1000.0,1005.4,0.0,5.5,80,8.2,292.5,0,0,0
10,25,999.3,1004.7,1.0,4.1,64,11.9,292.5,0,0,0
10,26,1009.4,1014.8,0.0,5.9,50,10.6,292.5,0,0,0
10,27,1008.8,1014.2,0.0,6.4,63,3.8,225.0,0,0,0
10,28,999.8,1005.1,0.5,9.4,71,8.1,270.0,0,0,0
10,29,1007.9,1013.3,0.0,5.9,64,7.8,225.0,0,0,0
10,30,1009.5,1014.9,0.0,4.9,64,5.4,247.5,0,0,0
10,31,1012.6,1018.0,0.0,6.3,51,4.4,292.5,0,0,0
11,1,1014.7,1020.1,0.0,7.5,49,7.4,292.5,0,0,0
11,2,1012.7,1018.2,0.0,4.6,73,2.7,202.5,0,0,0
11,3,1015.0,1020.4,0.0,8.6,59,6.6,292.5,0,0,0
11,4,1020.4,1025.9,0.0,7.1,64,2.6,22.5,0,0,0
11,5,1016.5,1021.8,0.0,11.2,57,3.9,292.5,0,0,0
11,6,1020.1,1025.5,0.0,7.9,64,3.4,22.5,0,0,0
11,7,1027.3,1032.9,0.0,3.0,57,2.9,135.0,0,0,0
11,8,1023.2,1028.7,9.5,2.4,89,3.2,270.0,0,0,0
11,9,1010.1,1015.5,4.5,7.4,77,4.9,0.0,0,0,0
11,10,1015.5,1020.9,10.5,4.2,88,3.5,45.0,0,0,0
11,11,1021.2,1026.7,6.5,4.0,91,3.5,337.5,0,0,0
11,12,1029.3,1034.9,0.0,4.5,75,2.3,315.0,0,0,0
11,13,1029.2,1034.7,0.0,3.4,79,2.1,135.0,0,0,0
11,14,1023.0,1028.5,7.0,4.8,84,2.5,270.0,0,0,0
11,15,1005.6,1010.9,13.0,8.1,96,8.1,292.5,0,0,0
11,16,1010.0,1015.3,0.0,12.0,57,9.8,292.5,0,0,0
11,17,1010.5,1015.9,0.0,7.7,81,7.1,315.0,0,0,0
11,18,1014.8,1020.2,0.0,5.2,51,11.0,315.0,0,0,0
11,19,1018.1,1023.6,0.0,2.5,57,3.0,22.5,0,0,0
11,20,1017.6,1023.1,0.0,2.2,79,2.0,202.5,0,0,0
11,21,1014.9,1020.4,1.0,3.6,71,7.7,292.5,0,0,0
11,22,1023.8,1029.4,0.0,1.3,49,8.9,292.5,0,0,0
11,23,1025.1,1030.7,0.0,-0.6,63,3.1,292.5,0,0,0
11,24,1011.0,1016.5,23.0,-1.1,87,8.4,292.5,29,-29,29
11,25,1016.3,1021.9,0.0,-3.5,70,6.3,270.0,0,2,27
11,26,1013.6,1019.2,18.0,-3.3,89,3.5,292.5,13,-5,32
11,27,993.4,998.8,39.5,1.4,93,7.8,292.5,11,-8,40
11,28,1006.1,1011.5,0.0,1.5,64,8.0,292.5,0,9,31
11,29,1016.4,1022.0,0.0,-2.8,74,2.3,202.5,0,4,27
11,30,1013.3,1018.9,2.0,-3.0,82,2.8,270.0,2,-1,28
12,1,1012.7,1018.2,1.0,0.4,65,8.6,292.5,0,0,28
12,2,1018.1,1023.7,0.0,-3.1,66,3.6,202.5,0,1,27
12,3,998.8,1004.2,14.5,0.8,86,7.5,292.5,0,1,26
12,4,986.2,991.6,2.5,-0.6,77,6.9,292.5,3,0,26
12,5,996.4,1001.9,0.0,-0.1,58,5.9,292.5,0,1,25
12,6,1009.7,1015.2,0.0,-1.2,55,7.5,270.0,0,1,24
12,7,1017.4,1023.0,0.0,-1.7,64,6.2,292.5,0,0,24
12,8,1021.1,1026.7,0.0,-2.1,64,5.8,315.0,0,0,24
12,9,1021.7,1027.3,0.0,-1.8,58,4.2,225.0,0,0,24
12,10,1016.4,1022.0,0.0,-0.1,73,2.8,202.5,0,0,24
12,11,1005.5,1010.9,4.0,1.9,88,6.1,22.5,0,0,24
12,12,1013.4,1019.0,0.0,-0.6,70,6.9,22.5,0,2,22
12,13,1015.8,1021.5,0.0,-3.3,81,2.4,45.0,0,0,22
12,14,1019.3,1024.9,0.0,-4.5,75,2.6,225.0,0,0,22
12,15,1011.9,1017.5,0.5,-3.5,87,2.0,202.5,1,-1,23
12,16,997.3,1002.7,0.0,0.9,92,3.7,157.5,0,0,23
12,17,998.2,1003.6,0.0,1.6,72,6.9,292.5,0,1,22
12,18,1009.4,1014.9,0.0,-1.5,67,5.3,292.5,0,0,22
12,19,1013.5,1019.1,0.5,-2.2,58,9.3,292.5,1,-1,23
12,20,1017.4,1023.0,0.0,-1.5,58,6.5,315.0,0,1,22
12,21,1012.6,1018.1,2.0,-0.6,75,2.1,180.0,4,-4,26
12,22,1018.5,1024.1,2.5,-2.1,81,2.8,292.5,3,-3,29
12,23,1022.6,1028.4,0.0,-9.2,78,2.3,225.0,0,1,28
12,24,1010.3,1015.9,0.0,-5.0,80,2.2,202.5,0,1,27
12,25,998.2,1003.8,0.5,-3.3,73,9.2,292.5,1,-1,28
12,26,999.7,1005.3,0.0,-4.2,46,6.0,270.0,0,2,26
12,27,1000.4,1006.0,0.0,-5.3,42,9.1,292.5,0,0,26
12,28,1005.7,1011.3,0.0,-4.5,45,10.5,292.5,0,1,25
12,29,1008.7,1014.4,0.0,-6.5,55,7.2,292.5,0,1,24
12,30,1016.9,1022.6,0.0,-6.2,63,5.6,292.5,0,0,24
12,31,1014.5,1020.2,0.0,-8.1,70,2.6,202.5,0,0,24
